Code_BV_Complet;Libellé commune;Exprimés;PCT_RN;PCT_UG;PCT_ENS
333312212;Cestas;751;29.29;29.56;35.29
333312213;Cestas;889;30.15;31.95;31.38
333312214;Cestas;821;27.41;30.82;34.47
33331231;Cézac;610;56.39;21.64;19.67
33331232;Cézac;592;52.36;22.64;22.8
33331241;Chamadelle;375;61.07;17.07;19.47
33331251;Cissac-Médoc;1012;57.21;25.2;12.94
33331261;Civrac-de-Blaye;450;57.11;16.67;24.44
33331271;Civrac-sur-Dordogne;125;58.4;20.0;21.6
33331281;Civrac-en-Médoc;366;54.37;21.86;17.21
33331291;Cleyrac;90;43.33;23.33;30.0
33331301;Coimères;617;39.55;23.34;30.79
33331311;Coirac;121;35.54;39.67;19.83
33331321;Comps;309;50.81;14.56;32.36
33331331;Coubeyrac;45;37.78;15.56;46.67
33331341;Couquèques;135;50.37;28.15;20.0
33331351;Courpiac;66;39.39;27.27;30.3
33331361;Cours-de-Monségur;161;51.55;17.39;29.81
33331371;Cours-les-Bains;131;36.64;26.72;33.59
33331381;Coutras;527;51.8;24.29;22.2
33331382;Coutras;503;47.71;24.25;24.65
33331383;Coutras;554;53.97;23.83;19.13
33331384;Coutras;630;46.67;27.14;24.6
33331385;Coutras;650;53.69;21.38;23.54
33331386;Coutras;586;57.34;17.41;23.55
33331387;Coutras;640;52.34;22.5;24.06
33331391;Coutures;56;28.57;26.79;33.93
33331401;Créon;613;33.28;39.48;21.7
33331402;Créon;636;43.08;28.46;24.37
33331403;Créon;567;40.74;30.51;25.93
33331404;Créon;656;40.7;28.51;25.91
33331411;Croignon;404;41.09;28.22;26.98
33331421;Cubnezais;875;57.83;20.23;19.77
33331431;Cubzac-les-Ponts;614;47.88;25.57;24.43
33331432;Cubzac-les-Ponts;595;43.36;31.09;23.53
33331441;Cudos;489;46.63;22.7;28.02
33331451;Cursan;372;43.01;29.57;22.31
33331461;Cussac-Fort-Médoc;1009;53.91;28.64;13.08
33331471;Daignac;241;51.04;22.41;24.07
33331481;Dardenac;55;45.45;32.73;21.82
33331491;Daubèze;97;47.42;17.53;28.87
33331501;Dieulivol;141;28.37;29.08;39.72
33331511;Donnezac;470;60.0;14.68;24.04
33331521;Donzac;93;38.71;17.2;34.41
33331531;Doulezon;151;45.7;24.5;27.81
33331541;Les Eglisottes-et-Chalaures;454;62.78;18.72;17.62
33331542;Les Eglisottes-et-Chalaures;366;62.02;16.94;18.31
33331551;Escaudes;96;47.92;25.0;21.88
33331561;Escoussans;161;42.24;22.98;26.71
33331571;Espiet;405;51.6;26.17;20.25
33331581;Les Esseintes;164;50.61;23.78;20.73
33331591;Etauliers;713;56.1;21.18;19.78
33331601;Eynesse;352;39.49;27.27;33.24
33331611;Eyrans;384;53.13;19.53;25.52
33331621;Eysines;739;32.21;41.27;19.08
33331622;Eysines;767;27.9;40.16;23.47
33331623;Eysines;810;30.86;37.78;24.69
33331624;Eysines;584;36.3;38.53;18.66
33331625;Eysines;662;30.82;41.84;19.94
33331626;Eysines;877;31.24;37.51;22.01
33331627;Eysines;710;28.59;37.32;25.07
33331628;Eysines;602;34.22;43.02;14.12
33331629;Eysines;560;32.14;41.43;18.93
333316210;Eysines;709;30.75;34.7;24.26
333316211;Eysines;656;21.19;39.94;29.42
333316212;Eysines;734;25.89;36.24;29.29
333316213;Eysines;582;32.99;37.11;18.56
333316214;Eysines;599;29.38;34.72;27.21
333316215;Eysines;542;33.21;38.01;19.74
333316216;Eysines;594;26.09;39.23;27.1
33331631;Faleyras;290;49.31;21.72;23.79
33331641;Fargues;939;38.13;27.16;29.71
33331651;Fargues-Saint-Hilaire;915;32.68;29.73;32.13
33331652;Fargues-Saint-Hilaire;759;34.39;25.96;33.33
33331661;Le Fieu;227;69.6;14.1;14.1
33331671;Floirac;714;25.49;54.9;13.03
33331672;Floirac;577;28.42;53.03;12.48
33331673;Floirac;625;23.2;49.28;20.8
33331674;Floirac;493;22.11;61.87;10.95
33331675;Floirac;589;31.92;49.92;11.21
33331676;Floirac;264;29.17;50.76;12.5
33331677;Floirac;762;23.36;50.79;18.11
33331678;Floirac;586;27.65;43.34;21.16
33331679;Floirac;504;28.17;57.94;9.33
333316710;Floirac;360;31.94;47.5;15.0
333316711;Floirac;776;24.1;50.64;17.27
333316712;Floirac;605;28.1;49.09;14.55
333316713;Floirac;615;19.51;54.31;18.05
33331681;Flaujagues;272;51.1;18.01;28.68
33331691;Floudès;49;32.65;28.57;26.53
33331701;Fontet;375;52.53;20.0;22.93
33331711;Fossès-et-Baleyssac;114;47.37;30.7;16.67
33331721;Fours;160;53.75;14.37;27.5
33331731;Francs;109;43.12;18.35;34.86
33331741;Fronsac;637;38.62;23.86;35.32
33331751;Frontenac;390;46.41;31.54;17.44
33331761;Gabarnac;198;50.0;18.18;23.74
33331771;Gaillan-en-Médoc;727;58.05;20.91;16.37
33331772;Gaillan-en-Médoc;609;51.56;27.09;14.45
33331781;Gajac;243;40.33;21.4;34.57
33331791;Galgon;788;44.54;21.32;32.74
33331792;Galgon;755;48.21;19.74;29.8
33331801;Gans;124;38.71;25.81;33.06
33331811;Gardegan-et-Tourtirac;160;58.13;15.0;26.88
33331821;Gauriac;436;42.43;27.52;28.67
33331831;Gauriaguet;680;56.62;23.97;18.09
33331841;Générac;309;59.22;17.8;20.06
33331851;Génissac;566;41.52;23.14;33.22
33331852;Génissac;545;43.3;23.3;31.38
33331861;Gensac;424;48.35;22.41;27.59
33331871;Gironde-sur-Dropt;594;43.1;26.77;24.07
33331881;Giscos;94;41.49;18.09;37.23
33331891;Gornac;232;38.79;27.16;28.45
33331901;Goualade;64;39.06;28.13;29.69
33331911;Gours;262;53.82;17.18;26.72
33331921;Gradignan;670;20.3;33.58;40.3
33331922;Gradignan;608;20.23;34.38;38.49
33331923;Gradignan;569;21.09;37.08;36.38
33331924;Gradignan;521;18.81;31.29;44.15
33331925;Gradignan;715;19.86;35.66;37.76
33331926;Gradignan;611;17.84;41.57;35.02
33331927;Gradignan;634;21.61;44.64;27.44
33331928;Gradignan;608;23.52;39.64;27.8
33331929;Gradignan;594;23.4;40.24;30.98
333319210;Gradignan;644;26.24;34.63;31.52
333319211;Gradignan;644;23.14;33.07;38.2
333319212;Gradignan;588;27.72;33.16;31.63
333319213;Gradignan;638;23.98;33.86;34.8
333319214;Gradignan;587;24.19;40.2;27.6
333319215;Gradignan;393;21.63;43.77;24.68
333319216;Gradignan;498;19.88;47.99;26.1
333319217;Gradignan;471;15.92;51.17;26.96
333319218;Gradignan;403;25.31;45.91;19.85
333319219;Gradignan;806;19.35;32.38;43.67
333319220;Gradignan;763;18.09;37.88;38.79
333319221;Gradignan;747;20.62;29.45;43.64
33331931;Grayan-et-l'Hôpital;639;43.35;34.59;14.08
33331932;Grayan-et-l'Hôpital;592;37.67;34.46;20.95
33331941;Grézillac;387;42.38;25.32;31.27
33331951;Grignols;609;40.07;25.12;30.71
33331961;Guillac;93;44.09;22.58;32.26
33331971;Guillos;246;56.5;21.54;21.14
33331981;Guîtres;763;44.04;28.96;24.9
33331991;Gujan-Mestras;730;37.26;18.22;31.78
33331992;Gujan-Mestras;693;37.81;17.75;30.3
33331993;Gujan-Mestras;637;41.29;22.92;22.76
33331994;Gujan-Mestras;643;35.61;24.57;29.39
33331995;Gujan-Mestras;593;38.11;19.73;29.51
33331996;Gujan-Mestras;544;33.64;15.81;35.66
33331997;Gujan-Mestras;633;40.13;17.38;31.28
33331998;Gujan-Mestras;751;28.5;19.97;36.88
33331999;Gujan-Mestras;679;33.87;17.97;33.58
333319910;Gujan-Mestras;668;37.57;20.81;29.49
333319911;Gujan-Mestras;626;40.89;18.21;30.51
333319912;Gujan-Mestras;724;28.45;21.27;36.05
333319913;Gujan-Mestras;648;37.04;18.36;31.94
333319914;Gujan-Mestras;710;38.73;14.37;33.66
333319915;Gujan-Mestras;774;37.98;13.57;36.56
333319916;Gujan-Mestras;691;37.19;20.26;29.96
333319917;Gujan-Mestras;563;41.21;17.41;29.31
333319918;Gujan-Mestras;574;39.72;17.6;28.57
333319919;Gujan-Mestras;702;31.91;18.95;37.18
333319920;Gujan-Mestras;570;38.25;17.89;32.28
33332001;Le Haillan;593;30.02;34.74;30.52
33332002;Le Haillan;617;33.39;38.57;23.18
33332003;Le Haillan;677;27.18;37.22;30.13
33332004;Le Haillan;732;29.37;34.97;29.51
33332005;Le Haillan;567;29.45;34.39;30.16
33332006;Le Haillan;735;29.93;29.25;35.92
33332007;Le Haillan;645;19.69;32.71;42.17
33332008;Le Haillan;573;26.7;36.65;33.16
33332009;Le Haillan;665;25.71;35.94;33.23
33332011;Haux;452;34.29;30.75;29.65
33332021;Hostens;755;43.71;28.87;24.64
33332031;Hourtin;857;41.07;29.64;22.29
33332032;Hourtin;748;45.59;30.35;17.38
33332033;Hourtin;763;46.0;25.43;20.58
33332041;Hure;285;46.67;27.72;20.35
33332051;Illats;755;37.62;27.68;30.2
33332061;Isle-Saint-Georges;245;32.65;44.08;20.0
33332071;Izon;594;43.27;27.27;27.27
33332072;Izon;631;46.75;24.09;26.78
33332073;Izon;528;42.05;28.22;27.84
33332074;Izon;533;48.59;22.7;27.02
33332075;Izon;395;50.89;22.78;24.05
33332076;Izon;572;44.41;29.02;24.13
33332081;Jau-Dignac-et-Loirac;498;52.21;26.1;15.26
33332091;Jugazan;146;52.74;16.44;26.71
33332101;Juillac;132;51.52;18.94;28.03
33332111;Labarde;288;48.61;30.9;18.4
33332121;Labescau;84;39.29;28.57;32.14
33332131;La Brède;775;21.42;28.77;48.13
33332132;La Brède;669;31.24;27.35;37.22
33332133;La Brède;753;30.54;25.63;41.57
33332134;La Brède;594;31.48;25.08;40.4
33332141;Lacanau;910;32.97;35.38;22.75
33332142;Lacanau;686;37.46;32.36;21.57
33332143;Lacanau;811;25.4;33.79;33.05
33332144;Lacanau;871;31.0;31.57;27.78
33332145;Lacanau;786;33.97;33.72;24.17
33332151;Ladaux;114;35.09;18.42;43.86
33332161;Lados;115;39.13;30.43;26.09
33332181;Lagorce;760;62.5;15.92;20.66
33332191;La Lande-de-Fronsac;631;49.92;23.45;24.25
33332192;La Lande-de-Fronsac;644;48.76;20.5;27.48
33332201;Lamarque;550;55.09;30.0;11.27
33332211;Lamothe-Landerron;549;56.65;15.48;22.77
33332221;Lalande-de-Pomerol;327;51.68;19.27;28.13
33332231;Landerrouat;82;46.34;9.76;40.24
33332241;Landerrouet-sur-Ségur;77;27.27;35.06;35.06
33332251;Landiras;590;41.36;27.63;27.29
33332252;Landiras;602;46.51;24.25;25.42
33332261;Langoiran;525;29.52;40.0;24.0
33332262;Langoiran;503;29.42;40.36;26.84
33332271;Langon;680;26.18;32.94;36.18
33332272;Langon;599;35.73;36.39;22.04
33332273;Langon;598;39.46;29.77;26.59
33332274;Langon;629;35.45;30.84;29.89
33332275;Langon;681;39.06;30.84;26.58
33332281;Lansac;377;55.7;16.45;24.93
33332291;Lanton;930;37.31;22.8;30.43
33332292;Lanton;727;36.31;20.5;29.99
33332293;Lanton;808;29.33;23.51;35.02
33332294;Lanton;225;55.56;17.78;18.22
33332295;Lanton;1045;36.84;19.14;30.24
33332296;Lanton;765;37.12;19.74;31.63
33332301;Lapouyade;256;62.89;20.7;15.63
33332311;Laroque;178;52.81;17.42;27.53
33332321;Lartigue;29;48.28;34.48;13.79
33332331;Laruscade;633;57.5;22.27;18.64
33332332;Laruscade;676;60.36;17.75;18.93
33332341;Latresne;755;25.17;30.2;40.4
33332342;Latresne;839;27.77;25.98;39.81
33332343;Latresne;602;33.72;32.89;28.24
33332351;Lavazan;127;51.18;19.69;23.62
33332361;Lège-Cap-Ferret;532;46.24;16.92;28.38
33332362;Lège-Cap-Ferret;530;40.19;22.64;26.98
33332363;Lège-Cap-Ferret;604;36.92;22.35;28.31
33332364;Lège-Cap-Ferret;591;39.76;22.5;23.69
33332365;Lège-Cap-Ferret;608;37.17;19.74;28.95
33332366;Lège-Cap-Ferret;682;31.82;15.98;38.71
33332367;Lège-Cap-Ferret;762;30.05;11.42;46.46
33332368;Lège-Cap-Ferret;549;36.25;8.38;39.53
33332369;Lège-Cap-Ferret;564;28.9;10.11;42.73
333323610;Lège-Cap-Ferret;615;31.87;5.37;45.53
333323611;Lège-Cap-Ferret;583;29.5;12.69;41.85
33332371;Léogeats;431;46.64;24.13;24.83
33332381;Léognan;721;27.6;29.54;39.53
33332382;Léognan;725;27.72;32.55;35.17
33332383;Léognan;666;33.63;27.03;36.64
33332384;Léognan;671;30.1;35.02;32.04
33332385;Léognan;735;28.57;28.84;38.1
33332386;Léognan;684;25.0;32.31;39.47
33332387;Léognan;570;28.25;33.68;32.98
33332388;Léognan;709;25.39;37.38;34.27
33332389;Léognan;806;27.54;30.89;37.97
33332391;Lerm-et-Musset;271;46.13;21.03;29.52
33332401;Lesparre-Médoc;614;54.23;24.59;14.66
33332402;Lesparre-Médoc;551;57.35;23.41;14.88
33332403;Lesparre-Médoc;685;55.47;27.3;12.41
33332404;Lesparre-Médoc;732;52.46;27.6;14.62
33332411;Lestiac-sur-Garonne;297;26.26;47.47;21.21
33332421;Les Lèves-et-Thoumeyragues;286;52.45;25.17;20.63
33332431;Libourne;462;31.17;38.1;27.92
33332432;Libourne;470;30.64;36.38;31.49
33332433;Libourne;577;30.68;31.02;36.92
33332434;Libourne;580;28.62;32.76;35.86
33332435;Libourne;680;30.0;26.32;41.91
33332436;Libourne;627;26.79;36.52;34.61
33332437;Libourne;606;28.22;35.81;34.49
33332438;Libourne;566;42.58;28.09;27.56
33332439;Libourne;559;33.81;29.52;35.06
333324310;Libourne;452;38.27;30.97;28.98
333324311;Libourne;438;33.79;31.74;31.51
333324312;Libourne;578;29.24;32.35;35.99
333324313;Libourne;454;30.62;35.68;30.18
333324314;Libourne;690;36.81;31.45;30.58
333324315;Libourne;607;35.75;26.36;35.75
333324316;Libourne;591;37.39;29.1;31.98
333324317;Libourne;627;37.0;34.93;25.52
333324318;Libourne;708;33.19;29.1;36.58
333324319;Libourne;595;33.61;30.42;33.11
33332441;Lignan-de-Bazas;233;35.62;32.19;28.76
33332451;Lignan-de-Bordeaux;517;29.98;26.89;38.49
33332461;Ligueux;107;57.01;12.15;30.84
33332471;Listrac-de-Durèze;71;61.97;9.86;26.76
33332481;Listrac-Médoc;734;46.32;33.79;12.81
33332482;Listrac-Médoc;652;49.23;30.52;11.96
33332491;Lormont;730;24.11;55.62;14.38
33332492;Lormont;795;25.66;52.58;15.6
33332493;Lormont;571;32.05;44.48;17.34
33332494;Lormont;543;28.18;58.2;9.76
33332495;Lormont;448;37.5;47.77;9.38
33332496;Lormont;308;32.47;49.03;12.34
33332497;Lormont;354;21.75;67.51;6.21
33332498;Lormont;452;29.42;50.22;14.38
33332499;Lormont;519;26.78;54.72;12.14
333324910;Lormont;443;26.64;52.14;12.19
333324911;Lormont;575;28.52;42.26;21.04
333324912;Lormont;533;24.58;55.91;11.44
333324913;Lormont;488;22.75;63.32;9.02
333324914;Lormont;537;25.7;58.29;9.87
33332501;Loubens;190;42.63;22.11;28.42
33332511;Louchats;403;40.2;32.26;22.83
33332521;Loupes;531;48.02;23.35;20.9
33332531;Loupiac;601;36.11;33.44;22.3
33332541;Loupiac-de-la-Réole;240;44.17;20.42;29.17
33332551;Lucmau;156;33.33;42.31;23.08
33332561;Ludon-Médoc;597;35.68;31.32;19.93
33332562;Ludon-Médoc;657;41.55;31.66;17.35
33332563;Ludon-Médoc;641;42.12;31.36;18.1
33332564;Ludon-Médoc;539;37.66;32.47;18.18
33332565;Ludon-Médoc;508;43.9;35.43;13.58
33332571;Lugaignac;262;40.84;30.15;27.86
33332581;Lugasson;170;43.53;28.24;24.12
33332591;Lugon-et-l'Ile-du-Carnay;678;44.84;23.75;28.91
33332601;Lugos;617;46.52;24.47;25.77
33332611;Lussac;607;49.26;16.8;32.13
33332621;Macau;967;42.09;31.75;18.1
33332622;Macau;1129;42.78;33.75;17.18
33332631;Madirac;153;30.72;35.29;28.76
33332641;Maransin;511;52.64;20.55;24.66
33332661;Marcenais;455;57.58;21.98;18.24
33332681;Margaux-Cantenac;702;45.87;31.2;15.81
33332682;Margaux-Cantenac;699;48.78;29.04;16.74
33332691;Margueron;216;54.63;15.74;28.24
33332701;Marimbault;115;44.35;22.61;30.43
33332711;Marions;103;44.66;15.53;37.86
33332721;Marsas;592;53.55;24.16;19.76
33332731;Martignas-sur-Jalle;681;36.27;27.02;31.86
33332732;Martignas-sur-Jalle;653;35.07;28.48;31.55
33332733;Martignas-sur-Jalle;567;32.28;30.51;33.69
33332734;Martignas-sur-Jalle;684;25.15;29.09;41.52
33332735;Martignas-sur-Jalle;609;30.38;28.9;36.29
33332736;Martignas-sur-Jalle;520;28.65;26.15;40.38
33332737;Martignas-sur-Jalle;703;36.27;27.45;31.86
33332741;Martillac;1015;32.02;27.09;38.13
33332742;Martillac;821;32.76;26.8;36.78
33332751;Martres;78;52.56;12.82;29.49
33332761;Masseilles;75;44.0;20.0;33.33
33332771;Massugas;116;61.21;24.14;10.34
33332781;Mauriac;157;42.68;22.93;30.57
33332791;Mazères;427;38.41;22.95;35.36
33332801;Mazion;274;59.85;14.6;24.82
33332811;Mérignac;799;21.28;41.18;31.66
33332812;Mérignac;434;23.96;45.62;25.12
33332813;Mérignac;374;24.33;53.74;16.04
33332814;Mérignac;592;25.68;41.72;26.52
33332815;Mérignac;575;22.61;40.7;32.87
33332816;Mérignac;709;19.32;41.04;34.27
33332817;Mérignac;806;23.33;40.32;32.13
33332818;Mérignac;628;25.0;41.72;28.5
33332819;Mérignac;663;20.06;41.03;33.48
333328110;Mérignac;670;18.06;45.67;30.75
333328111;Mérignac;694;24.06;41.07;29.83
333328112;Mérignac;644;21.12;42.86;29.35
333328113;Mérignac;573;21.64;39.79;32.29
333328114;Mérignac;964;20.75;47.61;26.97
333328115;Mérignac;640;18.28;40.63;33.75
333328116;Mérignac;602;30.07;38.87;25.08
333328117;Mérignac;651;24.58;31.03;39.02
333328118;Mérignac;727;25.72;37.69;32.74
333328119;Mérignac;711;28.41;38.68;27.99
333328120;Mérignac;708;25.14;34.75;37.01
333328121;Mérignac;595;23.87;46.55;25.04
333328122;Mérignac;936;25.0;41.45;28.31
333328123;Mérignac;426;24.41;52.11;17.14
333328124;Mérignac;526;27.0;42.02;25.48
333328125;Mérignac;664;29.52;34.19;32.23
333328126;Mérignac;403;23.33;30.77;44.67
333328127;Mérignac;607;27.18;40.36;25.7
333328128;Mérignac;588;31.8;45.58;17.01
333328150;Mérignac;655;30.99;30.08;35.73
333328151;Mérignac;805;16.4;41.24;37.64
333328152;Mérignac;801;22.35;45.19;26.34
333328153;Mérignac;797;18.7;41.28;36.76
333328154;Mérignac;671;25.04;40.83;29.96
333328155;Mérignac;661;19.21;43.87;32.07
333328156;Mérignac;670;16.42;42.99;35.22
333328157;Mérignac;740;16.89;49.59;28.78
333328158;Mérignac;661;22.39;41.75;29.8
333328159;Mérignac;705;19.15;48.37;26.1
333328160;Mérignac;780;15.9;46.54;32.05
333328161;Mérignac;774;19.25;47.29;28.42
333328162;Mérignac;723;18.53;44.26;30.01
333328163;Mérignac;579;24.35;40.59;29.53
333328164;Mérignac;291;25.77;46.74;18.9
333328165;Mérignac;712;25.28;40.45;30.9
333328166;Mérignac;591;21.83;41.12;32.49
333328167;Mérignac;756;27.12;36.38;30.95
333328168;Mérignac;768;25.13;38.02;32.68
333328169;Mérignac;632;25.47;39.72;29.27
333328170;Mérignac;553;26.76;33.63;33.27
333328171;Mérignac;634;35.8;30.6;29.5
333328172;Mérignac;700;35.43;34.0;25.71
333328173;Mérignac;666;35.14;35.74;23.27
33332821;Mérignas;161;48.45;19.25;26.09
33332831;Mesterrieux;111;42.34;21.62;34.23
33332841;Mios;593;46.37;21.08;22.93
33332842;Mios;588;41.5;24.49;26.19
33332843;Mios;608;44.74;23.68;21.22
33332844;Mios;721;42.86;21.36;26.07
33332845;Mios;821;50.55;20.71;19.37
33332846;Mios;584;44.18;25.34;19.52
33332847;Mios;638;38.24;23.35;28.84
33332848;Mios;663;44.49;22.47;21.12
33332849;Mios;594;41.75;19.19;25.08
33332851;Mombrier;268;46.27;25.37;26.49
33332871;Mongauzy;293;59.73;22.87;14.68
33332881;Monprimblanc;163;52.15;17.79;22.09
33332891;Monségur;773;30.79;32.73;32.99
33332901;Montagne;362;44.2;22.38;31.77
33332902;Montagne;438;38.81;23.29;35.84
33332911;Montagoudin;111;41.44;21.62;31.53
33332921;Montignac;105;49.52;28.57;17.14
33332931;Montussan;660;38.18;33.33;19.24
33332932;Montussan;622;35.21;34.08;21.06
33332933;Montussan;562;39.5;31.67;18.86
33332941;Morizès;262;37.4;23.66;31.3
33332951;Mouillac;60;38.33;41.67;18.33
33332961;Mouliets-et-Villemartin;557;54.04;22.62;22.44
33332971;Moulis-en-Médoc;957;44.93;35.53;12.54
33332981;Moulon;533;36.59;28.14;32.46
33332991;Mourens;209;56.46;20.1;20.1
33333001;Naujac-sur-Mer;679;56.7;24.15;11.93
33333011;Naujan-et-Postiac;314;47.77;18.47;30.89
33333021;Néac;174;36.21;25.86;36.78
33333031;Nérigean;466;41.85;23.18;33.91
33333041;Neuffons;93;47.31;22.58;25.81
33333051;Le Nizan;312;44.55;22.76;27.56
33333061;Noaillac;273;45.05;27.47;20.88
33333071;Noaillan;903;39.2;33.0;24.81
33333081;Omet;166;45.18;28.31;20.48
33333091;Ordonnac;243;51.03;26.34;16.05
33333101;Origne;102;42.16;36.27;19.61
33333111;Paillet;602;37.21;38.54;21.26
33333121;Parempuyre;667;44.38;31.63;17.99
33333122;Parempuyre;712;44.24;32.3;17.13
33333123;Parempuyre;692;40.32;32.66;17.92
33333124;Parempuyre;522;38.12;39.27;14.94
33333125;Parempuyre;579;34.89;40.24;17.44
33333126;Parempuyre;502;38.84;35.06;16.53
33333127;Parempuyre;733;40.11;34.52;16.92
33333128;Parempuyre;600;38.67;32.17;19.83
33333141;Pauillac;508;56.5;25.79;12.8
33333142;Pauillac;474;47.47;28.48;19.2
33333143;Pauillac;278;60.79;21.94;12.59
33333144;Pauillac;500;52.2;28.8;12.4
33333151;Les Peintures;807;62.45;19.33;16.98
33333161;Pellegrue;485;50.72;17.94;25.57
33333171;Périssac;618;50.81;22.33;25.08
33333181;Pessac;650;20.31;45.08;29.38
33333182;Pessac;698;20.77;40.11;34.1
33333183;Pessac;637;20.25;42.23;32.03
33333184;Pessac;684;22.81;39.62;30.12
33333185;Pessac;554;25.27;53.43;14.8
33333186;Pessac;766;23.37;41.25;29.5
33333187;Pessac;763;20.84;44.69;28.31
33333188;Pessac;756;21.96;39.29;32.67
33333189;Pessac;809;23.24;34.86;35.35
333331810;Pessac;713;28.47;39.27;26.51
333331811;Pessac;571;25.04;43.26;25.92
333331812;Pessac;693;18.61;42.57;32.9
333331813;Pessac;839;20.38;38.26;36.35
333331814;Pessac;611;26.19;42.88;23.24
333331815;Pessac;636;23.74;31.45;38.99
333331816;Pessac;714;22.97;34.17;37.96
333331817;Pessac;767;24.64;32.33;37.55
333331818;Pessac;629;23.69;34.34;36.09
333331819;Pessac;874;19.34;31.01;43.94
333331820;Pessac;844;23.58;35.55;34.24
333331821;Pessac;833;22.09;31.69;39.74
333331822;Pessac;886;23.93;36.79;33.97
333331823;Pessac;884;30.66;26.58;35.41
333331824;Pessac;733;17.05;43.25;35.2
333331825;Pessac;747;17.0;42.44;35.74
333331826;Pessac;646;21.98;49.23;23.53
333331827;Pessac;807;16.23;43.62;35.19
333331828;Pessac;833;19.93;35.65;39.86
333331829;Pessac;735;12.93;38.37;43.95
333331830;Pessac;731;21.75;39.12;32.83
333331831;Pessac;757;20.61;38.57;34.74
333331832;Pessac;732;18.72;41.94;34.97
333331833;Pessac;686;13.99;63.7;17.35
333331834;Pessac;701;13.69;51.64;29.1
333331835;Pessac;725;18.76;45.38;31.03
333331836;Pessac;715;16.22;45.17;32.73
333331837;Pessac;659;17.45;44.92;32.63
333331838;Pessac;520;24.42;50.96;17.69
333331839;Pessac;592;15.71;48.99;29.22
333331840;Pessac;439;16.4;66.06;13.21
333331841;Pessac;735;19.18;44.35;30.75
333331842;Pessac;658;22.49;44.53;28.12
33333191;Pessac-sur-Dordogne;249;49.4;20.08;29.32
33333201;Petit-Palais-et-Cornemps;374;63.1;13.37;22.19
33333211;Peujard;545;46.42;30.09;20.55
33333212;Peujard;586;48.98;26.45;22.87
33333221;Le Pian-Médoc;778;34.19;33.03;23.26
33333222;Le Pian-Médoc;816;37.99;35.42;19.36
33333223;Le Pian-Médoc;675;39.11;32.44;21.04
33333224;Le Pian-Médoc;785;35.41;29.81;27.01
33333225;Le Pian-Médoc;780;35.38;33.72;24.23
33333231;Le Pian-sur-Garonne;540;43.15;31.48;21.11
33333241;Pineuilh;686;49.56;18.51;29.88
33333242;Pineuilh;752;46.81;23.01;28.19
33333243;Pineuilh;707;49.79;19.94;28.85
33333251;Plassac;526;39.92;25.1;32.7
33333261;Pleine-Selve;117;64.1;9.4;25.64
33333271;Podensac;672;37.2;30.06;28.72
33333272;Podensac;707;41.3;27.72;27.72
33333281;Pomerol;307;45.28;19.54;30.94
33333291;Pompéjac;146;43.84;29.45;21.23
33333301;Pompignac;642;31.0;29.6;35.51
33333302;Pompignac;719;30.74;26.01;38.8
33333303;Pompignac;657;33.18;26.79;35.77
33333311;Pondaurat;264;40.15;31.06;21.21
33333321;Porchères;478;56.49;19.25;23.01
33333331;Le Porge;624;45.19;31.57;17.47
33333332;Le Porge;706;37.68;29.75;25.21
33333333;Le Porge;580;43.62;28.97;20.0
33333341;Portets;749;38.18;35.25;23.23
33333342;Portets;690;43.19;21.74;30.58
33333351;Le Pout;344;41.57;22.38;31.4
33333361;Préchac;544;37.68;28.68;29.41
33333371;Preignac;572;39.34;25.87;31.47
33333372;Preignac;456;41.45;24.12;28.73
33333391;Prignac-et-Marcamps;710;42.68;30.14;24.51
33333411;Pugnac;563;58.44;16.87;20.43
33333412;Pugnac;553;55.7;20.07;21.7
33333421;Puisseguin;462;38.53;19.05;39.61
33333431;Pujols-sur-Ciron;503;48.71;24.65;23.06
33333441;Pujols;319;51.1;20.06;26.96
33333451;Le Puy;220;46.82;22.73;23.64
33333461;Puybarban;215;50.23;22.79;22.79
33333471;Puynormand;187;61.5;13.9;21.93
33333481;Queyrac;787;55.78;25.67;14.36
33333491;Quinsac;1247;24.06;33.92;36.81
33333501;Rauzan;597;52.93;10.55;32.16
33333511;Reignac;720;59.17;19.72;19.03
33333521;La Réole;520;36.73;29.62;28.08
33333522;La Réole;431;32.48;44.32;18.79
33333523;La Réole;636;44.03;30.5;18.55
33333531;Rimons;116;31.9;24.14;39.66
33333541;Riocaud;102;50.0;22.55;26.47
33333551;Rions;826;33.9;37.17;23.0
33333561;La Rivière;208;46.63;28.37;24.52
33333571;Roaillan;960;35.83;26.77;33.85
33333581;Romagne;236;40.68;27.12;24.15
33333591;Roquebrune;151;43.71;22.52;25.17
33333601;La Roquille;160;52.5;21.25;24.38
33333611;Ruch;308;46.43;21.43;29.55
33333621;Sablons;659;59.64;19.73;18.66
33333631;Sadirac;633;33.33;31.91;28.75
33333632;Sadirac;528;42.05;27.46;24.05
33333633;Sadirac;666;32.88;31.98;31.98
33333634;Sadirac;661;36.46;33.28;25.57
33333641;Saillans;226;40.71;22.57;31.42
33333651;Saint-Aignan;130;45.38;15.38;37.69
33333661;Saint-André-de-Cubzac;534;45.13;30.71;21.72
33333662;Saint-André-de-Cubzac;613;45.35;30.51;22.84
33333663;Saint-André-de-Cubzac;556;41.91;31.12;25.54
33333664;Saint-André-de-Cubzac;642;42.37;30.69;25.08
33333665;Saint-André-de-Cubzac;692;50.58;25.29;22.54
